"Agrupamiento","Categoría","Proveedor","Cod. Barras","Producto","Costo","FactorMin","PrecioMin","FactorMay","PrecioMay","Stock","Activo"
"FISPA","BOBINA IGNICION","","","BOBINA 70049","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70054","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70056","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70057","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70058","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70060","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70062","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70063","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70064","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70066","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70069","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70070","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70071","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70072","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70073","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70074","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","ImbelloniR12","","BOBINA 70075","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","ImbelloniR12","70076","BOBINA 70076","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70077","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70079","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70081","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70082","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70085","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70086","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70090","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70094","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70100","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70102","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70103","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70104","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70105","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70106","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70107","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70108","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70109","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70110","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70111","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70113","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70116","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70117","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70119","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70120","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70121","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70130","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70131","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70132","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70136","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70137","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70140","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70141","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70142","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70143","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70145","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70147","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70150","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70151","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70152","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70155","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70156","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70157","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70158","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70160","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70162","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70167","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70169","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70170","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70171","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70172","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70173","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70176","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70177","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70178","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70179","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70180","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70183","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70188","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70190","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70191","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70192","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70193","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70194","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70195","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70197","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70199","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70200","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70202","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70204","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70206","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70207","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70210","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70212","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70213","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70221","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70236","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70238","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 70245","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 79001","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","","","BOBINA 79009","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","ImbelloniR12","70012","BOBINA CITROEN 70012","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","","","BOBINA CITROEN 70149","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOBINA IGNICION","ImbelloniR12","70032","BOBINA MEGANE 70032","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","ImbelloniR12","","BOBINA TIGGO 1.6/2.0 (70138)","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","ImbelloniR12","","BOBINA VW BORA GOLF (70092)","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOBINA IGNICION","ImbelloniR12","","BOBINA VW FOX (70146)","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","640362","BOMBA COMBUSTIBLE SWIFT       64036      2","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA DE COMBUSTIBLE","ImbelloniR12","64082","BOMBA COMBUSTIBLE TOYOTA COROLLA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64048","BOMBA CON KIT CHEVROLET S10","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20000","BOMBA DE COMBUSTIBLE","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","","20000","BOMBA DE COMBUSTIBLE  LUCAS VOLKWAGEN LEFS001 20000","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA DE COMBUSTIBLE","ImbelloniR12","7798211240935","BOMBA DE COMBUSTIBLE 626-ELIFEL","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA DE COMBUSTIBLE","ImbelloniR12","","BOMBA DE COMBUSTIBLE 64008","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA DE COMBUSTIBLE","ImbelloniR12","762","BOMBA DE COMBUSTIBLE 762-ELIFEL","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64020","BOMBA DE COMBUSTIBLE CITROEN 64020","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOMBA DE COMBUSTIBLE","","","BOMBA DE COMBUSTIBLE ELIFEL 18085","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"FISPA","BOMBA DE COMBUSTIBLE","ImbelloniR12","20070","BOMBA DE COMBUSTIBLE EXTERNA UNIVERSAL","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64070","BOMBA DE COMBUSTIBLE FIAT TORO 64070","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA DE COMBUSTIBLE","","","BOMBA DE COMBUSTIBLE NAFTA 18078-ELIFEL","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA DE COMBUSTIBLE","ImbelloniR12","7798211240973","BOMBA DE COMBUSTIBLE NAFTA 783-ELIFEL","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64018","BOMBA DE COMBUSTIBLE UNIVERSAL","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64005","BOMBA ELECTRICA","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64009","BOMBA ELECTRICA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64010","BOMBA ELECTRICA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64030","BOMBA ELECTRICA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64011","BOMBA ELECTRICA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64014","BOMBA ELECTRICA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64019","BOMBA ELECTRICA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20083","BOMBA ELECTRICA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20082","BOMBA ELECTRICA  C/KIT PALIO 20082","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20079","BOMBA ELECTRICA (REEMPLAZA 20080)","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","199991","BOMBA ELECTRICA 19999-1","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64042","BOMBA ELECTRICA ALFA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20027","BOMBA ELECTRICA ASTRA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64037","BOMBA ELECTRICA BMW SERIE 5 MOTORES","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64034","BOMBA ELECTRICA C/KIT FORD RANGER","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64035","BOMBA ELECTRICA C/KIT GM LUMINA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20084","BOMBA ELECTRICA C/KIT UNIVERSAL","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64007","BOMBA ELECTRICA CAMION","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64012","BOMBA ELECTRICA CEBADO","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20514","BOMBA ELECTRICA CHEVROLET","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20509","BOMBA ELECTRICA CHEVROLET","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64013","BOMBA ELECTRICA CHEVROLET ASTRA","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64039","BOMBA ELECTRICA CHEVROLET CORSA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64028","BOMBA ELECTRICA CHEVROLET SPIN","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","204380","BOMBA ELECTRICA CITROEN","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOMBA ELECTRICA","","20910","BOMBA ELECTRICA EXTERNA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64047","BOMBA ELECTRICA FIAT QUBO","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20033","BOMBA ELECTRICA FORD FOCUS","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20081","BOMBA ELECTRICA FORD FOCUS","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64046","BOMBA ELECTRICA FORD SMAX","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20040","BOMBA ELECTRICA GM CORSA 20040e","$1.00","0%","","0%","","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20040","BOMBA ELECTRICA GM CORSA 20040I","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64033","BOMBA ELECTRICA IVECO DAILY","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","","BOMBA ELECTRICA LUCAS LEFS008 20076","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","200141","BOMBA ELECTRICA MONOP.","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20001","BOMBA ELECTRICA MONOP. FORD","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20408","BOMBA ELECTRICA MULTIPUNTO","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20427","BOMBA ELECTRICA MULTIPUNTO","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20003","BOMBA ELECTRICA MULTIPUNTO","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20014","BOMBA ELECTRICA MULTIPUNTO","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20002","BOMBA ELECTRICA MULTIPUNTO FI","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","209666","BOMBA ELECTRICA OPEL ASTRA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20507","BOMBA ELECTRICA PEUGEOT 205","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20076","BOMBA ELECTRICA PEUGEOT 206","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20133","BOMBA ELECTRICA PEUGEOT 306","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20078","BOMBA ELECTRICA RENAULT 19","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","","20038","BOMBA ELECTRICA RENAULT MEGANE","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA DE COMBUSTIBLE","ImbelloniR12","64031","BOMBA ELECTRICA RENAULT SYMBOL","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20075","BOMBA ELECTRICA TOYOTA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64022","BOMBA ELECTRICA UNIVERSAL","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64038","BOMBA ELECTRICA VOLKSWAGEN","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","20029","BOMBA ELECTRICA VW","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","64023","BOMBA ELECTRICA VW BORA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA ELECTRICA","ImbelloniR12","19999","BOMBA ELECTRICA VW FOX","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","CUERPO MARIPOSA","","","CUERPO MARIPOSA 60132","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","CUERPO MARIPOSA","ImbelloniR12","60015","CUERPO MARIPOSA FORD 60015","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","CUERPO MARIPOSA","ImbelloniR12","60149","CUERPO MARIPOSA VW MSI 60149","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA DE COMBUSTIBLE","","","ELIFEL BOMBA DE COMBUSTIBLE 744-ELIFEL","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","BOMBA DE COMBUSTIBLE","","","ELIFEL BOMBA DE COMBUSTIBLE 786-ELIFEL","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","TRABA FLOTANTE","ImbelloniR12","","FLOTANTE FL323","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"FISPA","INYECTOR","ImbelloniR12","","INYECTOR CHEVROLET AGILE FI0280157104-F","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","INYECTOR","","","INYECTOR CHEVROLET ASTRA FI-0280155929 FI'0280155929","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","INYECTOR","ImbelloniR12","94705391","INYECTOR CHEVROLET CLASSIC FI94705391","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","INYECTOR","","","INYECTOR CHEVROLET CORSA FI0280157105-F","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","INYECTOR","ImbelloniR12","","INYECTOR CHEVROLET CORSA FIICD00106","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","INYECTOR","ImbelloniR12","","INYECTOR CITROEN FI0280156295","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","INYECTOR","ImbelloniR12","","INYECTOR CITROEN FIIWP127","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","INYECTOR","ImbelloniR12","","INYECTOR CITROEN FIIWP210","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","INYECTOR","","","INYECTOR FIAT PALIO FIIWP065","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","INYECTOR","ImbelloniR12","","INYECTOR RENAULT CLIO FIIWP143","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","INYECTOR","ImbelloniR12","","INYECTOR RENAULT FIIWP142","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","INYECTOR","ImbelloniR12","","INYECTOR VW GOL FIIWP114","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"FISPA","MODULO ENCENDIDO","","","MODULO ENCENDIDO 50001","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"FISPA","MODULO ENCENDIDO","ImbelloniR12","50002","MODULO ENCENDIDO 50002","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","MODULO ENCENDIDO","ImbelloniR12","50005","MODULO ENCENDIDO 50005","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","MODULO ENCENDIDO","ImbelloniR12","50032","MODULO ENCENDIDO 50032A","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","SENSOR DE ROTACION","ImbelloniR12","10026","MOTOR PASO A PASO","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","RALENTI","","","RALENTI RENAULT 10028B","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"FISPA","RAMPA INYECCION","ImbelloniR12","","RAMPA DE INYECCION 28001 96493","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
